channel,comment
9,Channel 9: Huge fluctuation from 39.97 µV to 161.04 µV at sample 2488.
9,Channel 9: Huge fluctuation from 161.04 µV to 261.50 µV at sample 2489.
9,Channel 9: Huge fluctuation from 261.50 µV to 132.66 µV at sample 2490.
9,Channel 9: Huge fluctuation from 132.66 µV to -8.92 µV at sample 2491.
9,Channel 9: Huge fluctuation from -8.92 µV to -71.14 µV at sample 2492.
9,Channel 9: Huge fluctuation from -71.14 µV to 140.75 µV at sample 2493.
9,Channel 9: Huge fluctuation from 140.75 µV to 443.93 µV at sample 2494.
9,Channel 9: Huge fluctuation from 443.93 µV to 198.44 µV at sample 2495.
9,Channel 9: Huge fluctuation from 198.44 µV to 62.81 µV at sample 2496.
9,Channel 9: Huge fluctuation from 62.81 µV to -27.65 µV at sample 2497.
9,Channel 9: Huge fluctuation from 4.73 µV to 142.80 µV at sample 2499.
9,Channel 9: Huge fluctuation from 142.80 µV to 244.40 µV at sample 2500.
10,Channel 10: Huge fluctuation from 482.74 µV to 247.64 µV at sample 1.
10,Channel 10: Huge fluctuation from 247.64 µV to -85.71 µV at sample 2.
10,Channel 10: Huge fluctuation from -85.71 µV to 12.20 µV at sample 3.
10,Channel 10: Huge fluctuation from 12.20 µV to 170.82 µV at sample 4.
10,Channel 10: Huge fluctuation from 132.43 µV to 14.30 µV at sample 7.
10,Channel 10: Huge fluctuation from 22.10 µV to 151.32 µV at sample 9.
10,Channel 10: Huge fluctuation from 192.79 µV to 120.97 µV at sample 11.
10,Channel 10: Huge fluctuation from 120.97 µV to -12.33 µV at sample 12.
10,Channel 10: Huge fluctuation from 14.97 µV to 179.85 µV at sample 14.
10,Channel 10: Huge fluctuation from 179.85 µV to 238.08 µV at sample 15.
10,Channel 10: Huge fluctuation from 238.08 µV to 119.96 µV at sample 16.
10,Channel 10: Huge fluctuation from 119.96 µV to -6.89 µV at sample 17.
10,Channel 10: Huge fluctuation from -50.32 µV to 139.72 µV at sample 19.
10,Channel 10: Huge fluctuation from 139.72 µV to 225.52 µV at sample 20.
10,Channel 10: Huge fluctuation from 225.52 µV to 133.21 µV at sample 21.
10,Channel 10: Huge fluctuation from 133.21 µV to 9.76 µV at sample 22.
10,Channel 10: Huge fluctuation from -15.83 µV to 303.45 µV at sample 24.
10,Channel 10: Huge fluctuation from 303.45 µV to 512.31 µV at sample 25.
10,Channel 10: Huge fluctuation from 512.31 µV to 270.76 µV at sample 26.
10,Channel 10: Huge fluctuation from 270.76 µV to 23.78 µV at sample 27.
10,Channel 10: Huge fluctuation from 17.37 µV to 160.43 µV at sample 29.
10,Channel 10: Huge fluctuation from 160.43 µV to 300.86 µV at sample 30.
10,Channel 10: Huge fluctuation from 300.86 µV to 136.39 µV at sample 31.
10,Channel 10: Huge fluctuation from 136.39 µV to -38.97 µV at sample 32.
10,Channel 10: Huge fluctuation from -38.64 µV to 173.96 µV at sample 34.
10,Channel 10: Huge fluctuation from 201.66 µV to 123.25 µV at sample 36.
10,Channel 10: Huge fluctuation from 123.25 µV to 0.10 µV at sample 37.
10,Channel 10: Huge fluctuation from 12.02 µV to 165.87 µV at sample 39.
10,Channel 10: Huge fluctuation from 202.94 µV to 113.26 µV at sample 41.
10,Channel 10: Huge fluctuation from 113.26 µV to -51.74 µV at sample 42.
10,Channel 10: Huge fluctuation from -46.96 µV to 159.88 µV at sample 44.
10,Channel 10: Huge fluctuation from 159.88 µV to 300.61 µV at sample 45.
10,Channel 10: Huge fluctuation from 300.61 µV to 127.65 µV at sample 46.
10,Channel 10: Huge fluctuation from 127.65 µV to -23.20 µV at sample 47.
10,Channel 10: Huge fluctuation from 6.10 µV to 344.48 µV at sample 49.
10,Channel 10: Huge fluctuation from 344.48 µV to 435.33 µV at sample 50.
10,Channel 10: Huge fluctuation from 435.33 µV to 221.02 µV at sample 51.
10,Channel 10: Huge fluctuation from 221.02 µV to 26.91 µV at sample 52.
10,Channel 10: Huge fluctuation from -21.66 µV to 166.26 µV at sample 54.
10,Channel 10: Huge fluctuation from 179.96 µV to 113.75 µV at sample 56.
10,Channel 10: Huge fluctuation from 113.75 µV to -54.50 µV at sample 57.
10,Channel 10: Huge fluctuation from -54.50 µV to 33.64 µV at sample 58.
10,Channel 10: Huge fluctuation from 33.64 µV to 146.60 µV at sample 59.
10,Channel 10: Huge fluctuation from 146.60 µV to 301.19 µV at sample 60.
10,Channel 10: Huge fluctuation from 301.19 µV to 116.64 µV at sample 61.
10,Channel 10: Huge fluctuation from 116.64 µV to -78.11 µV at sample 62.
10,Channel 10: Huge fluctuation from -28.92 µV to 169.47 µV at sample 64.
10,Channel 10: Huge fluctuation from 169.47 µV to 305.90 µV at sample 65.
10,Channel 10: Huge fluctuation from 305.90 µV to 124.37 µV at sample 66.
10,Channel 10: Huge fluctuation from 124.37 µV to -33.52 µV at sample 67.
10,Channel 10: Huge fluctuation from -33.52 µV to 18.77 µV at sample 68.
10,Channel 10: Huge fluctuation from 18.77 µV to 157.05 µV at sample 69.
10,Channel 10: Huge fluctuation from 157.05 µV to 301.67 µV at sample 70.
10,Channel 10: Huge fluctuation from 301.67 µV to 130.20 µV at sample 71.
10,Channel 10: Huge fluctuation from 130.20 µV to -59.98 µV at sample 72.
10,Channel 10: Huge fluctuation from -31.27 µV to 344.52 µV at sample 74.
10,Channel 10: Huge fluctuation from 344.52 µV to 450.07 µV at sample 75.
10,Channel 10: Huge fluctuation from 450.07 µV to 255.35 µV at sample 76.
10,Channel 10: Huge fluctuation from 255.35 µV to -4.04 µV at sample 77.
10,Channel 10: Huge fluctuation from -4.04 µV to 47.85 µV at sample 78.
10,Channel 10: Huge fluctuation from 47.85 µV to 179.01 µV at sample 79.
10,Channel 10: Huge fluctuation from 179.01 µV to 255.51 µV at sample 80.
10,Channel 10: Huge fluctuation from 255.51 µV to 113.06 µV at sample 81.
10,Channel 10: Huge fluctuation from 113.06 µV to 21.77 µV at sample 82.
10,Channel 10: Huge fluctuation from -13.04 µV to 168.99 µV at sample 84.
10,Channel 10: Huge fluctuation from 192.25 µV to 117.78 µV at sample 86.
10,Channel 10: Huge fluctuation from 117.78 µV to -13.98 µV at sample 87.
10,Channel 10: Huge fluctuation from 15.60 µV to 145.69 µV at sample 89.
10,Channel 10: Huge fluctuation from 145.69 µV to 247.30 µV at sample 90.
10,Channel 10: Huge fluctuation from 247.30 µV to 137.28 µV at sample 91.
10,Channel 10: Huge fluctuation from 137.28 µV to -33.53 µV at sample 92.
10,Channel 10: Huge fluctuation from 7.81 µV to 135.70 µV at sample 94.
10,Channel 10: Huge fluctuation from 135.70 µV to 280.16 µV at sample 95.
10,Channel 10: Huge fluctuation from 280.16 µV to 115.82 µV at sample 96.
10,Channel 10: Huge fluctuation from 115.82 µV to -8.61 µV at sample 97.
10,Channel 10: Huge fluctuation from -30.70 µV to 292.22 µV at sample 99.
10,Channel 10: Huge fluctuation from 292.22 µV to 471.01 µV at sample 100.
10,Channel 10: Huge fluctuation from 471.01 µV to 272.40 µV at sample 101.
10,Channel 10: Huge fluctuation from 272.40 µV to -51.42 µV at sample 102.
10,Channel 10: Huge fluctuation from -43.65 µV to 184.05 µV at sample 104.
10,Channel 10: Huge fluctuation from 184.05 µV to 242.99 µV at sample 105.
10,Channel 10: Huge fluctuation from 242.99 µV to 127.61 µV at sample 106.
10,Channel 10: Huge fluctuation from 127.61 µV to -36.13 µV at sample 107.
10,Channel 10: Huge fluctuation from -17.22 µV to 133.66 µV at sample 109.
10,Channel 10: Huge fluctuation from 133.66 µV to 257.21 µV at sample 110.
10,Channel 10: Huge fluctuation from 257.21 µV to 117.35 µV at sample 111.
10,Channel 10: Huge fluctuation from 117.35 µV to -29.09 µV at sample 112.
10,Channel 10: Huge fluctuation from -29.09 µV to 38.43 µV at sample 113.
10,Channel 10: Huge fluctuation from 38.43 µV to 168.37 µV at sample 114.
10,Channel 10: Huge fluctuation from 168.37 µV to 278.30 µV at sample 115.
10,Channel 10: Huge fluctuation from 278.30 µV to 116.78 µV at sample 116.
10,Channel 10: Huge fluctuation from 116.78 µV to -54.67 µV at sample 117.
10,Channel 10: Huge fluctuation from -14.56 µV to 190.58 µV at sample 119.
10,Channel 10: Huge fluctuation from 210.82 µV to 127.93 µV at sample 121.
10,Channel 10: Huge fluctuation from 127.93 µV to 6.87 µV at sample 122.
10,Channel 10: Huge fluctuation from 18.72 µV to 320.12 µV at sample 124.
10,Channel 10: Huge fluctuation from 320.12 µV to 489.54 µV at sample 125.
10,Channel 10: Huge fluctuation from 489.54 µV to 275.46 µV at sample 126.
10,Channel 10: Huge fluctuation from 275.46 µV to -2.41 µV at sample 127.
10,Channel 10: Huge fluctuation from 2.25 µV to 177.26 µV at sample 129.
10,Channel 10: Huge fluctuation from 133.84 µV to -45.61 µV at sample 132.
10,Channel 10: Huge fluctuation from -50.06 µV to 174.52 µV at sample 134.
10,Channel 10: Huge fluctuation from 174.52 µV to 306.25 µV at sample 135.
10,Channel 10: Huge fluctuation from 306.25 µV to 113.59 µV at sample 136.
10,Channel 10: Huge fluctuation from 113.59 µV to 21.93 µV at sample 137.
10,Channel 10: Huge fluctuation from 21.93 µV to -51.17 µV at sample 138.
10,Channel 10: Huge fluctuation from -51.17 µV to 189.21 µV at sample 139.
10,Channel 10: Huge fluctuation from 189.21 µV to 286.67 µV at sample 140.
10,Channel 10: Huge fluctuation from 286.67 µV to 118.41 µV at sample 141.
10,Channel 10: Huge fluctuation from 118.41 µV to -6.59 µV at sample 142.
10,Channel 10: Huge fluctuation from -28.82 µV to 189.38 µV at sample 144.
10,Channel 10: Huge fluctuation from 189.38 µV to 255.86 µV at sample 145.
10,Channel 10: Huge fluctuation from 255.86 µV to 126.30 µV at sample 146.
10,Channel 10: Huge fluctuation from 126.30 µV to -42.26 µV at sample 147.
10,Channel 10: Huge fluctuation from -25.14 µV to 341.74 µV at sample 149.
10,Channel 10: Huge fluctuation from 341.74 µV to 549.01 µV at sample 150.
10,Channel 10: Huge fluctuation from 549.01 µV to 248.24 µV at sample 151.
10,Channel 10: Huge fluctuation from 248.24 µV to -1.20 µV at sample 152.
10,Channel 10: Huge fluctuation from 2.41 µV to 189.30 µV at sample 154.
10,Channel 10: Huge fluctuation from 216.76 µV to 137.45 µV at sample 156.
10,Channel 10: Huge fluctuation from 137.45 µV to 36.46 µV at sample 157.
10,Channel 10: Huge fluctuation from 36.46 µV to -49.35 µV at sample 158.
10,Channel 10: Huge fluctuation from -49.35 µV to 162.59 µV at sample 159.
10,Channel 10: Huge fluctuation from 162.59 µV to 233.84 µV at sample 160.
10,Channel 10: Huge fluctuation from 233.84 µV to 123.01 µV at sample 161.
10,Channel 10: Huge fluctuation from 123.01 µV to -22.23 µV at sample 162.
10,Channel 10: Huge fluctuation from -0.61 µV to 181.99 µV at sample 164.
10,Channel 10: Huge fluctuation from 181.99 µV to 276.34 µV at sample 165.
10,Channel 10: Huge fluctuation from 276.34 µV to 125.34 µV at sample 166.
10,Channel 10: Huge fluctuation from 125.34 µV to 22.25 µV at sample 167.
10,Channel 10: Huge fluctuation from 34.75 µV to 183.73 µV at sample 169.
10,Channel 10: Huge fluctuation from 183.73 µV to 296.93 µV at sample 170.
10,Channel 10: Huge fluctuation from 296.93 µV to 135.83 µV at sample 171.
10,Channel 10: Huge fluctuation from 135.83 µV to -50.76 µV at sample 172.
10,Channel 10: Huge fluctuation from -50.76 µV to 46.16 µV at sample 173.
10,Channel 10: Huge fluctuation from 46.16 µV to 338.63 µV at sample 174.
10,Channel 10: Huge fluctuation from 338.63 µV to 500.30 µV at sample 175.
10,Channel 10: Huge fluctuation from 500.30 µV to 240.63 µV at sample 176.
10,Channel 10: Huge fluctuation from 240.63 µV to 23.40 µV at sample 177.
10,Channel 10: Huge fluctuation from 23.40 µV to -36.83 µV at sample 178.
10,Channel 10: Huge fluctuation from -36.83 µV to 184.11 µV at sample 179.
10,Channel 10: Huge fluctuation from 184.11 µV to 241.47 µV at sample 180.
10,Channel 10: Huge fluctuation from 241.47 µV to 116.17 µV at sample 181.
10,Channel 10: Huge fluctuation from 116.17 µV to -52.02 µV at sample 182.
10,Channel 10: Huge fluctuation from -5.58 µV to 137.41 µV at sample 184.
10,Channel 10: Huge fluctuation from 137.41 µV to 270.38 µV at sample 185.
10,Channel 10: Huge fluctuation from 270.38 µV to 125.33 µV at sample 186.
10,Channel 10: Huge fluctuation from 125.33 µV to -25.43 µV at sample 187.
10,Channel 10: Huge fluctuation from 8.89 µV to 131.78 µV at sample 189.
10,Channel 10: Huge fluctuation from 131.78 µV to 244.07 µV at sample 190.
10,Channel 10: Huge fluctuation from 244.07 µV to 124.30 µV at sample 191.
10,Channel 10: Huge fluctuation from 124.30 µV to -63.60 µV at sample 192.
10,Channel 10: Huge fluctuation from -36.12 µV to 191.47 µV at sample 194.
10,Channel 10: Huge fluctuation from 240.77 µV to 136.94 µV at sample 196.
10,Channel 10: Huge fluctuation from 136.94 µV to -3.44 µV at sample 197.
10,Channel 10: Huge fluctuation from -3.44 µV to 48.18 µV at sample 198.
10,Channel 10: Huge fluctuation from 48.18 µV to 310.52 µV at sample 199.
10,Channel 10: Huge fluctuation from 310.52 µV to 515.02 µV at sample 200.
10,Channel 10: Huge fluctuation from 515.02 µV to 244.07 µV at sample 201.
10,Channel 10: Huge fluctuation from 244.07 µV to -1.76 µV at sample 202.
10,Channel 10: Huge fluctuation from -13.14 µV to 151.13 µV at sample 204.
10,Channel 10: Huge fluctuation from 151.13 µV to 266.05 µV at sample 205.
10,Channel 10: Huge fluctuation from 266.05 µV to 120.57 µV at sample 206.
10,Channel 10: Huge fluctuation from 120.57 µV to -38.49 µV at sample 207.
10,Channel 10: Huge fluctuation from -29.90 µV to 143.09 µV at sample 209.
10,Channel 10: Huge fluctuation from 143.09 µV to 223.36 µV at sample 210.
10,Channel 10: Huge fluctuation from 223.36 µV to 134.47 µV at sample 211.
10,Channel 10: Huge fluctuation from 134.47 µV to 36.50 µV at sample 212.
10,Channel 10: Huge fluctuation from -13.34 µV to 185.91 µV at sample 214.
10,Channel 10: Huge fluctuation from 212.70 µV to 125.12 µV at sample 216.
10,Channel 10: Huge fluctuation from 125.12 µV to 31.32 µV at sample 217.
10,Channel 10: Huge fluctuation from -11.24 µV to 135.04 µV at sample 219.
10,Channel 10: Huge fluctuation from 135.04 µV to 226.78 µV at sample 220.
10,Channel 10: Huge fluctuation from 226.78 µV to 126.88 µV at sample 221.
10,Channel 10: Huge fluctuation from 126.88 µV to -53.64 µV at sample 222.
10,Channel 10: Huge fluctuation from -53.64 µV to 1.80 µV at sample 223.
10,Channel 10: Huge fluctuation from 1.80 µV to 298.16 µV at sample 224.
10,Channel 10: Huge fluctuation from 298.16 µV to 385.53 µV at sample 225.
10,Channel 10: Huge fluctuation from 385.53 µV to 270.15 µV at sample 226.
10,Channel 10: Huge fluctuation from 270.15 µV to 30.06 µV at sample 227.
10,Channel 10: Huge fluctuation from 4.47 µV to 167.10 µV at sample 229.
10,Channel 10: Huge fluctuation from 167.10 µV to 275.24 µV at sample 230.
10,Channel 10: Huge fluctuation from 275.24 µV to 120.35 µV at sample 231.
10,Channel 10: Huge fluctuation from 120.35 µV to -44.47 µV at sample 232.
10,Channel 10: Huge fluctuation from -6.13 µV to 160.89 µV at sample 234.
10,Channel 10: Huge fluctuation from 160.89 µV to 300.52 µV at sample 235.
10,Channel 10: Huge fluctuation from 300.52 µV to 129.99 µV at sample 236.
10,Channel 10: Huge fluctuation from 129.99 µV to -56.61 µV at sample 237.
10,Channel 10: Huge fluctuation from -56.61 µV to 27.16 µV at sample 238.
10,Channel 10: Huge fluctuation from 27.16 µV to 142.77 µV at sample 239.
10,Channel 10: Huge fluctuation from 142.77 µV to 261.95 µV at sample 240.
10,Channel 10: Huge fluctuation from 261.95 µV to 116.21 µV at sample 241.
10,Channel 10: Huge fluctuation from 116.21 µV to -3.43 µV at sample 242.
10,Channel 10: Huge fluctuation from -43.23 µV to 182.80 µV at sample 244.
10,Channel 10: Huge fluctuation from 221.86 µV to 117.22 µV at sample 246.
10,Channel 10: Huge fluctuation from 117.22 µV to -7.27 µV at sample 247.
10,Channel 10: Huge fluctuation from -30.26 µV to 353.19 µV at sample 249.
10,Channel 10: Huge fluctuation from 353.19 µV to 497.77 µV at sample 250.
10,Channel 10: Huge fluctuation from 497.77 µV to 222.40 µV at sample 251.
10,Channel 10: Huge fluctuation from 222.40 µV to -33.08 µV at sample 252.
10,Channel 10: Huge fluctuation from -4.79 µV to 176.50 µV at sample 254.
10,Channel 10: Huge fluctuation from 176.50 µV to 294.44 µV at sample 255.
10,Channel 10: Huge fluctuation from 255.35 µV to -33.56 µV at sample 257.
10,Channel 10: Huge fluctuation from -15.81 µV to 158.19 µV at sample 259.
10,Channel 10: Huge fluctuation from 158.19 µV to 293.97 µV at sample 260.
10,Channel 10: Huge fluctuation from 293.97 µV to 129.25 µV at sample 261.
10,Channel 10: Huge fluctuation from 129.25 µV to -41.24 µV at sample 262.
10,Channel 10: Huge fluctuation from -41.24 µV to 20.93 µV at sample 263.
10,Channel 10: Huge fluctuation from 20.93 µV to 143.61 µV at sample 264.
10,Channel 10: Huge fluctuation from 143.61 µV to 299.60 µV at sample 265.
10,Channel 10: Huge fluctuation from 299.60 µV to 124.23 µV at sample 266.
10,Channel 10: Huge fluctuation from 124.23 µV to -33.52 µV at sample 267.
10,Channel 10: Huge fluctuation from -36.64 µV to 192.10 µV at sample 269.
10,Channel 10: Huge fluctuation from 192.10 µV to 258.08 µV at sample 270.
10,Channel 10: Huge fluctuation from 258.08 µV to 134.77 µV at sample 271.
10,Channel 10: Huge fluctuation from 134.77 µV to -20.01 µV at sample 272.
10,Channel 10: Huge fluctuation from 15.54 µV to 166.77 µV at sample 274.
10,Channel 10: Huge fluctuation from 208.42 µV to 126.98 µV at sample 276.
10,Channel 10: Huge fluctuation from 126.98 µV to -26.82 µV at sample 277.
10,Channel 10: Huge fluctuation from -26.82 µV to 34.98 µV at sample 278.
10,Channel 10: Huge fluctuation from 34.98 µV to 144.71 µV at sample 279.
10,Channel 10: Huge fluctuation from 144.71 µV to 448.79 µV at sample 280.
10,Channel 10: Huge fluctuation from 448.79 µV to 240.46 µV at sample 281.
10,Channel 10: Huge fluctuation from 240.46 µV to -45.83 µV at sample 282.
10,Channel 10: Huge fluctuation from -45.98 µV to 175.57 µV at sample 284.
10,Channel 10: Huge fluctuation from 175.57 µV to 300.24 µV at sample 285.
10,Channel 10: Huge fluctuation from 300.24 µV to 129.46 µV at sample 286.
10,Channel 10: Huge fluctuation from 129.46 µV to -25.87 µV at sample 287.
10,Channel 10: Huge fluctuation from -6.35 µV to 182.36 µV at sample 289.
10,Channel 10: Huge fluctuation from 192.93 µV to 129.66 µV at sample 291.
10,Channel 10: Huge fluctuation from 129.66 µV to 9.42 µV at sample 292.
10,Channel 10: Huge fluctuation from -22.98 µV to 181.44 µV at sample 294.
10,Channel 10: Huge fluctuation from 215.88 µV to 129.46 µV at sample 296.
10,Channel 10: Huge fluctuation from 129.46 µV to -6.37 µV at sample 297.
